IATI-Identifier, status,location name,description,point srs name,coordinates,address
"GB-1-200239","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-200239","Implementation","Benin","Benin","http://www.opengis.net/def/crs/EPSG/0/4326","  9.6241120000000002   2.3377390000000000","BJ"
"GB-1-200239","Implementation","Ivory Coast","Ivory Coast","http://www.opengis.net/def/crs/EPSG/0/4326","  7.5987549999999997  -5.5525750000000000","CI"
"GB-1-200892","Post-completion","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-200892","Post-completion","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-200892","Post-completion","Chad","Chad","http://www.opengis.net/def/crs/EPSG/0/4326"," 15.3676499999999990  18.6675800000000010","TD"
"GB-1-201389","Implementation","Ethiopia","Ethiopia","http://www.opengis.net/def/crs/EPSG/0/4326","  8.6267029999999991  39.6375499999999970","ET"
"GB-1-201389","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-201389","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-201389","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-201389","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-201389","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-201512","Implementation","Ethiopia","Ethiopia","http://www.opengis.net/def/crs/EPSG/0/4326","  8.6267029999999991  39.6375499999999970","ET"
"GB-1-201512","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-201512","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-201512","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-201512","Implementation","Sierra Leone","Sierra Leone","http://www.opengis.net/def/crs/EPSG/0/4326","  8.5214409999999994 -11.8438900000000000","SL"
"GB-1-201512","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-201518","Implementation","Afghanistan","Afghanistan","http://www.opengis.net/def/crs/EPSG/0/4326"," 33.8332500000000000  66.0252799999999950","AF"
"GB-1-201518","Implementation","Bangladesh","Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7301000000000000  90.3065299999999950","BD"
"GB-1-201518","Implementation","Myanmar","Myanmar","http://www.opengis.net/def/crs/EPSG/0/4326"," 20.3301400000000000  96.5218200000000050","MM"
"GB-1-201518","Implementation","Congo (DRC)","Congo (DRC)","http://www.opengis.net/def/crs/EPSG/0/4326"," -2.8798659999999998  23.6563799999999990","CD"
"GB-1-201518","Implementation","Ethiopia","Ethiopia","http://www.opengis.net/def/crs/EPSG/0/4326","  8.6267029999999991  39.6375499999999970","ET"
"GB-1-201518","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-201518","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-201518","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-201518","Implementation","Sierra Leone","Sierra Leone","http://www.opengis.net/def/crs/EPSG/0/4326","  8.5214409999999994 -11.8438900000000000","SL"
"GB-1-201518","Implementation","South Sudan","South Sudan","http://www.opengis.net/def/crs/EPSG/0/4326","  7.3038580000000000  30.2807500000000010","SS"
"GB-1-201518","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-201518","Implementation","Zimbabwe","Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.0002800000000000  29.8687600000000020","ZW"
"GB-1-201518","Implementation","Afghanistan","Afghanistan","http://www.opengis.net/def/crs/EPSG/0/4326"," 33.8332500000000000  66.0252799999999950","AF"
"GB-1-201518","Implementation","Bangladesh","Bangladesh","http://www.opengis.net/def/crs/EPSG/0/4326"," 23.7301000000000000  90.3065299999999950","BD"
"GB-1-201609","Implementation","Juba","Juba,South Sudan","http://www.opengis.net/def/crs/EPSG/0/4326","  4.8537400000000002  31.6030900000000020","SS"
"GB-1-201609","Implementation","Monrovia","Monrovia,Liberia","http://www.opengis.net/def/crs/EPSG/0/4326","  6.3030400000000002 -10.7956900000000000","LR"
"GB-1-201609","Implementation","Kampala","Kampala,Kampala,Central,Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  0.3253800000000000  32.5869700000000010","UG"
"GB-1-201609","Implementation","Kinshasa","Kinshasa,Kinshasa,Congo (DRC)","http://www.opengis.net/def/crs/EPSG/0/4326"," -4.3122199999999999  15.2895299999999990","CD"
"GB-1-201614","Implementation","Angola","Angola","http://www.opengis.net/def/crs/EPSG/0/4326","-12.3335600000000000  17.5394599999999980","AO"
"GB-1-201614","Implementation","Botswana","Botswana","http://www.opengis.net/def/crs/EPSG/0/4326","-22.1867500000000000  23.8149400000000000","BW"
"GB-1-201614","Implementation","Lesotho","Lesotho","http://www.opengis.net/def/crs/EPSG/0/4326","-29.5817500000000000  28.2466100000000000","LS"
"GB-1-201614","Implementation","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-201614","Implementation","South Africa","South Africa","http://www.opengis.net/def/crs/EPSG/0/4326","-29.0461800000000000  25.0628800000000000","ZA"
"GB-1-201614","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-201614","Implementation","Zimbabwe","Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.0002800000000000  29.8687600000000020","ZW"
"GB-1-201614","Implementation","Swaziland","Swaziland","http://www.opengis.net/def/crs/EPSG/0/4326","-26.5651300000000000  31.4981100000000000","SZ"
"GB-1-201614","Implementation","Comoros","Comoros","http://www.opengis.net/def/crs/EPSG/0/4326","-11.8660999999999990  43.4326399999999990","KM"
"GB-1-201614","Implementation","Madagascar","Madagascar","http://www.opengis.net/def/crs/EPSG/0/4326","-19.2723900000000010  46.6984300000000020","MG"
"GB-1-201614","Implementation","Mauritius","Mauritius","http://www.opengis.net/def/crs/EPSG/0/4326","-20.2204100000000010  57.5893799999999980","MU"
"GB-1-201614","Implementation","Seychelles","Seychelles","http://www.opengis.net/def/crs/EPSG/0/4326"," -4.6697949999999997  55.4716600000000000","SC"
"GB-1-202501","Implementation","South Africa","South Africa","http://www.opengis.net/def/crs/EPSG/0/4326","-29.0461800000000000  25.0628800000000000","ZA"
"GB-1-202501","Implementation","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-202501","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-202501","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-202501","Implementation","Madagascar","Madagascar","http://www.opengis.net/def/crs/EPSG/0/4326","-19.2723900000000010  46.6984300000000020","MG"
"GB-1-202501","Implementation","Zimbabwe","Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.0002800000000000  29.8687600000000020","ZW"
"GB-1-202501","Implementation","Botswana","Botswana","http://www.opengis.net/def/crs/EPSG/0/4326","-22.1867500000000000  23.8149400000000000","BW"
"GB-1-202501","Implementation","Sao Tome and Principe","Sao Tome and Principe","http://www.opengis.net/def/crs/EPSG/0/4326","  0.2755553000000000   6.6316280000000001","ST"
"GB-1-202501","Implementation","Egypt","Egypt","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.7561000000000000  29.8623000000000010","EG"
"GB-1-202501","Implementation","Liberia","Liberia","http://www.opengis.net/def/crs/EPSG/0/4326","  6.4115130000000002  -9.3234919999999999","LR"
"GB-1-202501","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-202501","Implementation","Gambia","Gambia","http://www.opengis.net/def/crs/EPSG/0/4326"," 13.4402700000000000 -15.4908800000000010","GM"
"GB-1-202501","Implementation","Gabon","Gabon","http://www.opengis.net/def/crs/EPSG/0/4326"," -0.6345401000000001  11.7386100000000000","GA"
"GB-1-202501","Implementation","Central African Republic","Central African Republic","http://www.opengis.net/def/crs/EPSG/0/4326","  6.5741230000000002  20.4869200000000010","CF"
"GB-1-202501","Implementation","Burundi","Burundi","http://www.opengis.net/def/crs/EPSG/0/4326"," -3.3652080000000000  29.8865100000000010","BI"
"GB-1-202501","Implementation","Ethiopia","Ethiopia","http://www.opengis.net/def/crs/EPSG/0/4326","  8.6267029999999991  39.6375499999999970","ET"
"GB-1-202501","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-202501","Implementation","Seychelles","Seychelles","http://www.opengis.net/def/crs/EPSG/0/4326"," -4.6697949999999997  55.4716600000000000","SC"
"GB-1-202501","Implementation","Seychelles","Seychelles","http://www.opengis.net/def/crs/EPSG/0/4326"," -4.6697949999999997  55.4716600000000000","SC"
"GB-1-202501","Implementation","Comoros","Comoros","http://www.opengis.net/def/crs/EPSG/0/4326","-11.8660999999999990  43.4326399999999990","KM"
"GB-1-202501","Implementation","Algeria","Algeria","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.2136500000000010   2.6547280000000000","DZ"
"GB-1-202501","Implementation","Libya","Libya","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2361000000000000  18.0435599999999990","LY"
"GB-1-202501","Implementation","Morocco","Morocco","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.1405900000000000  -8.9533880000000003","MA"
"GB-1-202501","Implementation","Mauritania","Mauritania","http://www.opengis.net/def/crs/EPSG/0/4326"," 20.2590000000000000 -10.3644400000000000","MR"
"GB-1-202501","Implementation","Sudan","Sudan","http://www.opengis.net/def/crs/EPSG/0/4326"," 16.0857800000000000  30.0873899999999990","SD"
"GB-1-202501","Implementation","Benin","Benin","http://www.opengis.net/def/crs/EPSG/0/4326","  9.6241120000000002   2.3377390000000000","BJ"
"GB-1-202501","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-202501","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-202501","Implementation","Namibia","Namibia","http://www.opengis.net/def/crs/EPSG/0/4326","-22.1507000000000010  17.1775300000000010","NA"
"GB-1-202501","Implementation","Lesotho","Lesotho","http://www.opengis.net/def/crs/EPSG/0/4326","-29.5817500000000000  28.2466100000000000","LS"
"GB-1-202501","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-202501","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-202501","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-202501","Implementation","Senegal","Senegal","http://www.opengis.net/def/crs/EPSG/0/4326"," 14.3625100000000000 -14.5316399999999990","SN"
"GB-1-202501","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-202501","Implementation","Cameroon","Cameroon","http://www.opengis.net/def/crs/EPSG/0/4326","  5.6854769999999997  12.7228800000000000","CM"
"GB-1-202501","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-202501","Implementation","Senegal","Senegal","http://www.opengis.net/def/crs/EPSG/0/4326"," 14.3625100000000000 -14.5316399999999990","SN"
"GB-1-202501","Implementation","Cape Verde","Cape Verde","http://www.opengis.net/def/crs/EPSG/0/4326"," 15.1830000000000000 -23.7034500000000000","CV"
"GB-1-202501","Implementation","Mali","Mali","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.3577699999999990  -3.5273819999999998","ML"
"GB-1-202501","Implementation","Congo (DRC)","Congo (DRC)","http://www.opengis.net/def/crs/EPSG/0/4326"," -2.8798659999999998  23.6563799999999990","CD"
"GB-1-202501","Implementation","Angola","Angola","http://www.opengis.net/def/crs/EPSG/0/4326","-12.3335600000000000  17.5394599999999980","AO"
"GB-1-202577","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-202577","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-202577","Implementation","Niger","Niger","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.4240700000000000   9.4006340000000002","NE"
"GB-1-202577","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-202577","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-202577","Implementation","Niger","Niger","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.4240700000000000   9.4006340000000002","NE"
"GB-1-202577","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-202577","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-202579","Implementation","Benin","Benin","http://www.opengis.net/def/crs/EPSG/0/4326","  9.6241120000000002   2.3377390000000000","BJ"
"GB-1-202579","Implementation","Niger","Niger","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.4240700000000000   9.4006340000000002","NE"
"GB-1-202579","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-202579","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-202579","Implementation","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-202579","Implementation","South Africa","South Africa","http://www.opengis.net/def/crs/EPSG/0/4326","-29.0461800000000000  25.0628800000000000","ZA"
"GB-1-202579","Implementation","Zimbabwe","Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.0002800000000000  29.8687600000000020","ZW"
"GB-1-202579","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-202579","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-202579","Implementation","Congo (DRC)","Congo (DRC)","http://www.opengis.net/def/crs/EPSG/0/4326"," -2.8798659999999998  23.6563799999999990","CD"
"GB-1-202579","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-202579","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-202579","Implementation","Niger","Niger","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.4240700000000000   9.4006340000000002","NE"
"GB-1-202580","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-202580","Implementation","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-202580","Implementation","Burundi","Burundi","http://www.opengis.net/def/crs/EPSG/0/4326"," -3.3652080000000000  29.8865100000000010","BI"
"GB-1-202580","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-202580","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-202580","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-202580","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-202580","Implementation","Zimbabwe","Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.0002800000000000  29.8687600000000020","ZW"
"GB-1-202580","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-202580","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-202580","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-202580","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-202580","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-202580","Implementation","Burundi","Burundi","http://www.opengis.net/def/crs/EPSG/0/4326"," -3.3652080000000000  29.8865100000000010","BI"
"GB-1-202580","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-202580","Implementation","Zimbabwe","Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.0002800000000000  29.8687600000000020","ZW"
"GB-1-203024","Implementation","Gambia","Gambia","http://www.opengis.net/def/crs/EPSG/0/4326"," 13.4402700000000000 -15.4908800000000010","GM"
"GB-1-203024","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-203024","Implementation","Somalia","Somalia","http://www.opengis.net/def/crs/EPSG/0/4326","  5.9482670000000004  47.4736100000000010","SO"
"GB-1-203024","Implementation","Eritrea","Eritrea","http://www.opengis.net/def/crs/EPSG/0/4326"," 15.3972000000000000  39.0871900000000000","ER"
"GB-1-203024","Implementation","Mali","Mali","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.3577699999999990  -3.5273819999999998","ML"
"GB-1-203024","Implementation","Djibouti","Djibouti","http://www.opengis.net/def/crs/EPSG/0/4326"," 11.7425900000000000  42.6318300000000010","DJ"
"GB-1-203024","Implementation","Egypt","Egypt","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.7561000000000000  29.8623000000000010","EG"
"GB-1-203024","Implementation","Ethiopia","Ethiopia","http://www.opengis.net/def/crs/EPSG/0/4326","  8.6267029999999991  39.6375499999999970","ET"
"GB-1-203024","Implementation","Guinea","Guinea","http://www.opengis.net/def/crs/EPSG/0/4326"," 10.4293000000000000 -10.9895499999999990","GN"
"GB-1-203024","Implementation","Guinea-Bissau","Guinea-Bissau","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.1158600000000000 -14.7481399999999990","GW"
"GB-1-203024","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-203024","Implementation","Senegal","Senegal","http://www.opengis.net/def/crs/EPSG/0/4326"," 14.3625100000000000 -14.5316399999999990","SN"
"GB-1-203024","Implementation","Sudan","Sudan","http://www.opengis.net/def/crs/EPSG/0/4326"," 16.0857800000000000  30.0873899999999990","SD"
"GB-1-203024","Implementation","Burkina Faso","Burkina Faso","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2849900000000010  -1.7455609999999999","BF"
"GB-1-203155","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-203155","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-203155","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-203155","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-203155","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-203155","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-203155","Implementation","Nigeria","Nigeria","http://www.opengis.net/def/crs/EPSG/0/4326","  9.5595049999999997   8.0778809999999996","NG"
"GB-1-203155","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-203155","Implementation","Congo (DRC)","Congo (DRC)","http://www.opengis.net/def/crs/EPSG/0/4326"," -2.8798659999999998  23.6563799999999990","CD"
"GB-1-203307","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-203307","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-203307","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-203307","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-203307","Implementation","Burundi","Burundi","http://www.opengis.net/def/crs/EPSG/0/4326"," -3.3652080000000000  29.8865100000000010","BI"
"GB-1-203307","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-203307","Implementation","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-203307","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-203307","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-203307","Implementation","Burundi","Burundi","http://www.opengis.net/def/crs/EPSG/0/4326"," -3.3652080000000000  29.8865100000000010","BI"
"GB-1-203307","Implementation","Rwanda","Rwanda","http://www.opengis.net/def/crs/EPSG/0/4326"," -1.9999499999999999  29.9260600000000000","RW"
"GB-1-203307","Implementation","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-204270","Implementation","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-204270","Implementation","Malawi","Malawi","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5235800000000010  33.8354599999999980","MW"
"GB-1-204270","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-204270","Implementation","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-204270","Implementation","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-204271","Pipeline/identification","Cameroon","Cameroon","http://www.opengis.net/def/crs/EPSG/0/4326","  5.6854769999999997  12.7228800000000000","CM"
"GB-1-204271","Pipeline/identification","Ghana","Ghana","http://www.opengis.net/def/crs/EPSG/0/4326","  7.9213300000000002  -1.2043860000000000","GH"
"GB-1-204271","Pipeline/identification","Kenya","Kenya","http://www.opengis.net/def/crs/EPSG/0/4326","  0.5765032000000000  37.8398899999999970","KE"
"GB-1-204271","Pipeline/identification","Mali","Mali","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.3577699999999990  -3.5273819999999998","ML"
"GB-1-204271","Pipeline/identification","Mozambique","Mozambique","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5558599999999990  35.9556899999999970","MW"
"GB-1-204271","Pipeline/identification","Senegal","Senegal","http://www.opengis.net/def/crs/EPSG/0/4326"," 14.3625100000000000 -14.5316399999999990","SN"
"GB-1-204271","Pipeline/identification","Tanzania","Tanzania","http://www.opengis.net/def/crs/EPSG/0/4326"," -6.3068970000000002  34.8539299999999980","TZ"
"GB-1-204271","Pipeline/identification","Uganda","Uganda","http://www.opengis.net/def/crs/EPSG/0/4326","  1.2773280000000000  32.3899800000000010","UG"
"GB-1-204271","Pipeline/identification","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-114489","Post-completion","Grenada","Grenada","http://www.opengis.net/def/crs/EPSG/0/4326"," 12.2311800000000000 -61.5848000000000010","GD"
"GB-1-114489","Post-completion","Guyana","Guyana","http://www.opengis.net/def/crs/EPSG/0/4326","  4.9173109999999998 -58.9434600000000020","GY"
"GB-1-114489","Post-completion","Barbados","Barbados","http://www.opengis.net/def/crs/EPSG/0/4326"," 13.1781000000000010 -59.5486000000000000","BB"
"GB-1-114489","Post-completion","Dominica","Dominica","http://www.opengis.net/def/crs/EPSG/0/4326"," 15.3991100000000000 -61.3394600000000030","DM"
"GB-1-114489","Post-completion","Antigua","Antigua,Antigua and Barbuda","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.0916500000000010 -61.7907300000000030","AG"
"GB-1-114489","Post-completion","Barbados","Barbados","http://www.opengis.net/def/crs/EPSG/0/4326"," 13.1781000000000010 -59.5486000000000000","BB"
"GB-1-114489","Post-completion","St. Kitts","St. Kitts,Saint Kitts and Nevis","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.3195900000000020 -62.7473699999999970","KN"
"GB-1-114489","Post-completion","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines","http://www.opengis.net/def/crs/EPSG/0/4326"," 13.0296600000000000 -61.2290100000000020","VC"
"GB-1-114489","Post-completion","Kingston","Kingston,Kingston,Jamaica","http://www.opengis.net/def/crs/EPSG/0/4326"," 17.9709700000000010 -76.7882400000000020","JM"
