IATI-Identifier, location name, description, point srs name, coordinates
GB-1-202340,Kitwe,Kitwe,Kitwe,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.8173900000000000  28.2098400000000000
GB-1-202340,Ndola,Ndola,Ndola,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.9743200000000010  28.6348999999999980
GB-1-202340,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4148999999999990  28.2809099999999990
GB-1-202340,Monze,Monze,Monze,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.2081300000000010  27.5114500000000000
GB-1-202340,Mazabuka,Mazabuka,Mazabuka,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.8557900000000010  27.7577900000000000
GB-1-202340,Kasama,Kasama,Kasama,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.2057800000000010  31.1892099999999990
GB-1-202340,Mpulungu,Mpulungu,Mpulungu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.0853199999999994  30.9389000000000000
GB-1-202340,Luwingu,Luwingu,Luwingu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.5673100000000010  30.0048900000000000
GB-1-202340,Kaputa,Kaputa,Kaputa,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.7826400000000007  29.9219399999999990
GB-1-202340,Milenge,Milenge,Milenge,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.9088800000000000  28.9518300000000010
GB-1-202340,Kabompo,Kabompo,Kabompo,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.3207500000000000  24.1423600000000000
GB-1-202340,Isoka,Isoka,Isoka,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.2546800000000000  33.0146400000000000
GB-1-202340,Chinsali,Chinsali,Chinsali,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1554900000000000  31.8703100000000000
GB-1-202342,Kasempa,Kasempa,Kasempa,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.8434000000000010  26.2381300000000020
GB-1-202342,Kabompo,Kabompo,Kabompo,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.3207500000000000  24.1423600000000000
GB-1-202342,Choma,Choma,Choma,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.8100600000000000  26.9853099999999980
GB-1-202342,Chipata,Chipata,Chipata,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.6390999999999990  32.6457199999999970
GB-1-202342,Katete,Katete,Katete,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.0633300000000010  31.8840800000000010
GB-1-202342,Kabwe,Kabwe,Kabwe,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.4432200000000000  28.4383599999999990
GB-1-202342,Mpulungu,Mpulungu,Mpulungu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.0853199999999994  30.9389000000000000
GB-1-202342,Luwingu,Luwingu,Luwingu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.5673100000000010  30.0048900000000000
GB-1-202342,Mporokoso,Mporokoso,Mporokoso,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.7563300000000002  30.5022400000000000
GB-1-202342,Mungwi,Mungwi,Mungwi,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.0580200000000010  31.8100700000000000
GB-1-202342,Milenge,Milenge,Milenge,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.9088800000000000  28.9518300000000010
GB-1-202342,Samfya,Samfya,Samfya,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.4547700000000000  29.8236300000000010
GB-1-202342,Mongu,Mongu,Mongu,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.2698100000000000  23.1345600000000000
GB-1-202342,Senanga,Senanga,Senanga,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.9806300000000000  23.3613000000000000
GB-1-202342,Chinsali,Chinsali,Chinsali,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1554900000000000  31.8703100000000000
GB-1-202342,Isoka,Isoka,Isoka,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.2546800000000000  33.0146400000000000
GB-1-202342,Chama,Chama,Chama,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1859400000000000  33.1090099999999980
GB-1-202342,Kaputa,Kaputa,Kaputa,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.7826400000000007  29.9219399999999990
GB-1-202342,Kasama,Kasama,Kasama,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.2057800000000010  31.1892099999999990
GB-1-202342,Siavonga,Siavonga,Siavonga,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.2076300000000020  28.2257500000000010
GB-1-202342,Mwense,Mwense,Mwense,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.4694000000000000  29.0213199999999990
GB-1-202342,Sesheke,Sesheke,Sesheke,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.6610100000000010  24.3370500000000010
GB-1-202342,Kaoma,Kaoma,Kaoma,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.0067500000000000  24.5167600000000010
GB-1-202342,Petauke,Petauke,Petauke,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.3565900000000010  30.6819700000000000
GB-1-202342,Chavuma,Chavuma,Chavuma,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.1518599999999990  22.2515299999999990
GB-1-202342,Itezhi-Tezhi,Itezhi-Tezhi,Itezhi-Tezhi,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.8721900000000000  26.8216900000000000
GB-1-202344,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4149200000000000  28.2808899999999990
GB-1-202344,Kabwe,Kabwe,Kabwe,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.4359000000000000  28.4331999999999990
GB-1-202344,Ndola,Ndola,Ndola,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.9994999999999990  28.6295000000000000
GB-1-202344,Kitwe,Kitwe,Kitwe,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.8172900000000000  28.2098300000000000
GB-1-202344,Mumbwa,Mumbwa,Mumbwa,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9711500000000000  26.4523800000000020
GB-1-202344,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9633000000000000  28.6744999999999980
GB-1-202344,Masaiti,Masaiti,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.2701499999999990  28.7440000000000000
GB-1-202344,Luanshya,Luanshya,Luanshya,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.1324000000000010  28.4202000000000010
GB-1-202344,Mpongwe,Mpongwe,Mpongwe,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.6094800000000000  27.7471800000000000
GB-1-202344,Solwezi,Solwezi,Solwezi,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.5475600000000010  26.1548100000000010
GB-1-202345,Chibombo,Chibombo,Chibombo,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.8607999999999990  28.1120600000000000
GB-1-202345,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9766400000000000  28.6811499999999990
GB-1-202345,Mkushi,Mkushi,Mkushi,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9926200000000010  29.4949400000000000
GB-1-202345,Mumbwa,Mumbwa,Mumbwa,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9711500000000000  26.4523800000000020
GB-1-202345,Serenje,Serenje,Serenje,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.2655499999999990  30.2649300000000000
GB-1-202345,Lufwanyama,Lufwanyama,Lufwanyama,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.9256700000000000  27.5051600000000000
GB-1-202345,Masaiti,Masaiti,Masaiti,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.2374899999999990  28.7464900000000010
GB-1-202345,Mpongwe,Mpongwe,Mpongwe,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.6094800000000000  27.7471800000000000
GB-1-202345,Chadiza,Chadiza,Chadiza,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.0837600000000000  32.6416800000000010
GB-1-202345,Chipata,Chipata,Chipata,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.6390999999999990  32.6457199999999970
GB-1-202345,Katete,Katete,Katete,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.0633300000000010  31.8840800000000010
GB-1-202345,Lundazi,Lundazi,Lundazi,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.4269500000000000  32.9565899999999980
GB-1-202345,Mambwe,Mambwe,Mambwe,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.3012900000000000  32.0683099999999970
GB-1-202345,Nyimba,Nyimba,Petauke,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.5598100000000010  30.8160099999999990
GB-1-202345,Petauke,Petauke,Petauke,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.3565900000000010  30.6819700000000000
GB-1-202345,Chiengi,Chiengi,Chiengi,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.6492799999999992  29.1672400000000000
GB-1-202345,Kawambwa,Kawambwa,Kawambwa,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.7241700000000009  29.1747900000000020
GB-1-202345,Milenge,Milenge,Milenge,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.9088800000000000  28.9518300000000010
GB-1-202345,Mwense,Mwense,Mwense,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.4694000000000000  29.0213199999999990
GB-1-202345,Nchelenge,Nchelenge,Nchelenge,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.3417800000000000  28.7344900000000010
GB-1-202345,Samfya,Samfya,Samfya,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.4547700000000000  29.8236300000000010
GB-1-202345,Chongwe,Chongwe,Chongwe,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.3270400000000000  28.6817300000000020
GB-1-202345,Kafue,Kafue,Kafue,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.7515600000000000  28.1638899999999990
GB-1-202345,Chinsali,Chinsali,Chinsali,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1554900000000000  31.8703100000000000
GB-1-202345,Isoka,Isoka,Isoka,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.2546800000000000  33.0146400000000000
GB-1-202345,Mpika,Mpika,Mpika,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.1695200000000000  31.2227099999999990
GB-1-202345,Kaputa,Kaputa,Kaputa,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.7826400000000007  29.9219399999999990
GB-1-202345,Mbala,Mbala,Mpulungu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.8462829999999997  31.3744599999999990
GB-1-202345,Mpulungu,Mpulungu,Mpulungu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.0853199999999994  30.9389000000000000
GB-1-202345,Kasempa,Kasempa,Kasempa,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.8434000000000010  26.2381300000000020
GB-1-202345,Mufumbwe,Mufumbwe,Mufumbwe,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9833300000000000  25.2412500000000010
GB-1-202345,Mwinilunga,Mwinilunga,Mwinilunga,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.3341999999999990  24.8871499999999980
GB-1-202345,Solwezi,Solwezi,Solwezi,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.5476800000000000  26.1546500000000000
GB-1-202345,Choma,Choma,Choma,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.8100600000000000  26.9853099999999980
GB-1-202345,Kalomo,Kalomo,Kalomo,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-17.1560200000000020  26.6020399999999990
GB-1-202345,Kazungula,Kazungula,Kazungula,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-17.0645400000000010  26.0069200000000010
GB-1-202345,Mazabuka,Mazabuka,Mazabuka,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.8557900000000010  27.7577900000000000
GB-1-202345,Monze,Monze,Monze,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.2081300000000010  27.5114500000000000
GB-1-202345,Namwala,Namwala,Itezhi-Tezhi,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.7504300000000000  26.4384400000000000
GB-1-202345,Sinazongwe,Sinazongwe,Sinazongwe,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-17.2715199999999990  27.3460399999999990
GB-1-202345,Kalabo,Kalabo,Kalobo,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9703199999999990  22.6810699999999980
GB-1-202345,Kaoma,Kaoma,Kaoma,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.0067500000000000  24.5167600000000010
GB-1-202345,Mongu,Mongu,Mongu,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.2698100000000000  23.1345600000000000
GB-1-202345,Mansa,Mansa,Mansa,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1979500000000010  28.8909799999999990
GB-1-202345,Nsama,Nsama,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.8948300000000007  29.9603000000000000
GB-1-202345,Chembe,Chembe,Mansa,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.9684700000000000  28.7459400000000010
GB-1-202504,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4148999999999990  28.2809099999999990
GB-1-202504,Kalabo,Kalabo,Kalobo,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9703199999999990  22.6810699999999980
GB-1-202504,Kaoma,Kaoma,Kaoma,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.0067500000000000  24.5167600000000010
GB-1-202504,Lukulu,Lukulu,Lukulu,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.0874700000000000  23.5728599999999990
GB-1-202504,Mongu,Mongu,Mongu,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.2698100000000000  23.1345600000000000
GB-1-202504,Senanga,Senanga,Senanga,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.9806300000000000  23.3613000000000000
GB-1-202504,Sesheke,Sesheke,Sesheke,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.6610100000000010  24.3370500000000010
GB-1-202504,Shangombo,Shangombo,Shangombo,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.7765700000000000  22.6863700000000000
GB-1-202504,Chiengi,Chiengi,Chiengi,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.6492799999999992  29.1672400000000000
GB-1-202504,Kawambwa,Kawambwa,Kawambwa,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.7241700000000009  29.1747900000000020
GB-1-202504,Mansa,Mansa,Mansa,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1979500000000010  28.8909799999999990
GB-1-202504,Milenge,Milenge,Milenge,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.9088800000000000  28.9518300000000010
GB-1-202504,Mwense,Mwense,Mwense,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.4694000000000000  29.0213199999999990
GB-1-202504,Nchelenge,Nchelenge,Nchelenge,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -9.3417800000000000  28.7344900000000010
GB-1-202504,Samfya,Samfya,Samfya,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.4547700000000000  29.8236300000000010
GB-1-202504,Mkushi,Mkushi,Mkushi,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9926200000000010  29.4949400000000000
GB-1-202504,Serenje,Serenje,Serenje,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.2655499999999990  30.2649300000000000
GB-1-203001,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4148999999999990  28.2809099999999990
GB-1-203355,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203428,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203428,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203467,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4148999999999990  28.2809099999999990
GB-1-203543,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4148999999999990  28.2809099999999990
GB-1-203551,Mumbwa,Mumbwa,Mumbwa,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9711500000000000  26.4523800000000020
GB-1-203551,Samfya,Samfya,Samfya,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.4547700000000000  29.8236300000000010
GB-1-203551,Mwinilunga,Mwinilunga,Mwinilunga,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.3341999999999990  24.8871499999999980
GB-1-203551,Chinsali,Chinsali,Chinsali,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1554900000000000  31.8703100000000000
GB-1-203551,Mbala,Mbala,Mpulungu,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.8462829999999997  31.3744599999999990
GB-1-203551,Lundazi,Lundazi,Lundazi,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.4269500000000000  32.9565899999999980
GB-1-203551,Mansa,Mansa,Mansa,Luapula,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-11.1979500000000010  28.8909799999999990
GB-1-203551,Shangombo,Shangombo,Shangombo,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.7765700000000000  22.6863700000000000
GB-1-203551,Zambezi,Zambezi,Zambezi,North Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.5684600000000000  22.9646900000000010
GB-1-203551,Kaputa,Kaputa,Kaputa,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326, -8.7826400000000007  29.9219399999999990
GB-1-203551,Kasama,Kasama,Kasama,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-10.2057800000000010  31.1892099999999990
GB-1-203551,Kalabo,Kalabo,Kalobo,Western,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9703199999999990  22.6810699999999980
GB-1-203551,Lusaka,Lusaka,Lusaka,Lusaka,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.4148999999999990  28.2809099999999990
GB-1-203627,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203627,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203628,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203628,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203816,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-203816,Zambia,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.4588500000000000  27.7881000000000000
GB-1-204315,Monze,Monze,Monze,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.2080899999999990  27.5110500000000010
GB-1-204315,Nyimba,Nyimba,Petauke,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.5599399999999990  30.8160400000000010
GB-1-204315,Chingola,Chingola,Chingola,Copperbelt,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.5496400000000000  27.8608100000000010
GB-1-204315,Mumbwa,Mumbwa,Mumbwa,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.9711500000000000  26.4523800000000020
GB-1-204315,Mpika,Mpika,Mpika,Northern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.1693000000000000  31.2224299999999990
GB-1-204640,Lundazi,Lundazi,Eastern, Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-12.2833000000000010  33.2000000000000030
GB-1-204640,Serenje,Serenje,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.2333000000000000  30.2166999999999990
GB-1-204640,Nyimba,Nyimba,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.5599399999999990  30.8160400000000010
GB-1-204640,Petauke,Petauke,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.3565900000000010  30.6819700000000000
GB-1-204640,Livingstone,Livingstone,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-17.8545000000000020  25.8381000000000010
GB-1-204640,Itezhi-Tezhi,Itezhi-Tezhi,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.7504300000000000  26.4384400000000000
GB-1-204640,Namwala,Namwala,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.7504300000000000  26.4384400000000000
GB-1-204640,Kabwe,Kabwe,Kabwe,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.4359000000000000  28.4331999999999990
GB-1-204640,Kapiri Mposhi,Kapiri Mposhi,Kapiri Mposhi,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9633000000000000  28.6744999999999980
GB-1-204640,Mkushi,Mkushi,Mkushi,Central,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.9926200000000010  29.4949400000000000
GB-1-204640,Petauke,Petauke,Petauke,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.3565900000000010  30.6819700000000000
GB-1-204640,Chipata,Chipata,Chipata,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-13.6309000000000000  32.6257999999999980
GB-1-204640,Chadiza,Chadiza,Chadiza,Eastern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-14.0837600000000000  32.6416800000000010
GB-1-204640,Mazabuka,Mazabuka,Mazabuka,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-15.8607999999999990  27.7639000000000000
GB-1-204640,Monze,Monze,Monze,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.2080899999999990  27.5110500000000010
GB-1-204640,Choma,Choma,Choma,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.8096999999999990  26.9860000000000010
GB-1-204640,Sinazongwe,Sinazongwe,Sinazongwe,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-17.2715199999999990  27.3460399999999990
GB-1-204640,Siavonga,Siavonga,Siavonga,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.2076300000000020  28.2257500000000010
GB-1-204640,Gwembe,Gwembe,Gwembe,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.6405900000000000  27.8109700000000010
GB-1-204640,Chisekese,Chisekese,Southern,Zambia,http://www.opengis.net/def/crs/EPSG/0/4326,-16.4499999999999990  27.4332999999999990
GB-1-202107,Harare,Harare,Harare,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-17.8243800000000010  31.0499399999999990
GB-1-202107,Chitungwiza,Chitungwiza,Harare,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-18.0231500000000010  31.0563600000000020
GB-1-202107,Chegutu,Chegutu,Mashonaland West,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-18.1310900000000000  30.1491599999999980
GB-1-202107,Kwekwe,Kwekwe,Midlands,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-18.9340000000000010  29.8050000000000000
GB-1-202107,Masvingo,Masvingo,Masvingo,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-20.0668200000000000  30.8402800000000000
GB-1-202293,Chibi,Chibi,Masvingo,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-20.3218999999999990  30.5080600000000000
GB-1-202293,Gokwe,Gokwe,Midlands,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-18.2058000000000000  28.9282200000000000
GB-1-202293,Zvimba,Zvimba,Mashonaland West,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-17.7081699999999990  30.1789600000000000
GB-1-202293,Buhera,Buhera,Manicaland,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-19.3396700000000020  31.4363700000000000
GB-1-202293,Makoni,Makoni,Manicaland,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-18.6121799999999990  32.3933200000000030
GB-1-202293,Epworth,Epworth,Harare,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-17.8817699999999990  31.1302600000000000
GB-1-202293,Zvishavane,Zvishavane,Midlands,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-20.3163300000000010  30.0550000000000000
GB-1-202293,Umguza,Umguza,Matabeleland South,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-20.2043100000000000  28.7155899999999990
GB-1-202293,Mwenezi District,Mwenezi District,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-21.5000000000000000  31.0000000000000000
GB-1-202293,Binga,Binga,Matabeleland North,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-17.6145299999999980  27.3736600000000010
GB-1-202293,Bindura,Bindura,Mashonaland Central,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-17.3043200000000010  31.3279999999999990
GB-1-202293,Chitungwiza,Chitungwiza,Harare,Zimbabwe,http://www.opengis.net/def/crs/EPSG/0/4326,-18.0231500000000010  31.0563600000000020
